subjects	S	picture	R	rt
10	positive	ingroup	negative	0.606249884076261
10	negative	ingroup	positive	0.398277609795814
10	positive	ingroup	positive	0.86982592514377
10	negative	outgroup	positive	0.398798024739535
10	positive	ingroup	positive	0.50066503317942
10	positive	outgroup	negative	0.861305769462934
10	negative	outgroup	positive	0.459194733989472
10	negative	outgroup	negative	0.551882098154008
10	negative	outgroup	negative	0.474480180411794
10	positive	ingroup	negative	0.529005634431522
10	negative	ingroup	negative	0.520809272640465
10	negative	ingroup	negative	0.511819313130689
10	positive	outgroup	negative	0.573786069271828
10	negative	outgroup	negative	0.576924102807319
10	positive	outgroup	negative	0.412817213956786
10	positive	ingroup	positive	0.537710785094657
10	negative	outgroup	negative	0.823330808434149
10	negative	outgroup	negative	0.439377555271088
10	negative	outgroup	negative	0.417249762005124
10	positive	outgroup	positive	0.756790956765657
10	positive	ingroup	positive	0.477664711859887
10	negative	ingroup	positive	1.56181097797395
10	negative	ingroup	negative	0.472003953004635
10	negative	outgroup	negative	0.38163891683961
10	negative	outgroup	positive	0.729928323245108
10	positive	outgroup	negative	0.41058525797963
10	positive	ingroup	negative	0.484546594418386
10	positive	ingroup	positive	1.01629049765192
10	positive	ingroup	positive	1.04187037458453
10	positive	outgroup	negative	0.45555679418552
10	negative	ingroup	negative	0.379553997405928
10	negative	outgroup	positive	0.771982729300861
10	positive	ingroup	positive	0.391437734976777
10	negative	ingroup	negative	0.381717166272046
10	negative	outgroup	positive	0.43797782913541
10	negative	ingroup	negative	1.11268399932564
10	positive	ingroup	positive	0.519048082193093
10	positive	ingroup	positive	0.433887677605158
10	negative	ingroup	positive	0.509272966870693
10	positive	ingroup	positive	0.466096062184961
10	negative	ingroup	negative	0.469004817078928
10	positive	outgroup	positive	0.444254723287632
10	negative	ingroup	negative	0.467703689100987
10	negative	outgroup	positive	0.500883945502272
10	positive	ingroup	negative	0.832900423538844
10	positive	ingroup	positive	0.754867021364247
10	positive	ingroup	positive	0.808199094221603
10	negative	ingroup	negative	0.882843802088035
10	positive	ingroup	positive	0.819314841479764
10	positive	ingroup	negative	0.467066760855258
10	positive	ingroup	positive	0.395965149845106
10	positive	outgroup	positive	0.606071748655435
10	positive	outgroup	positive	0.780604025730867
10	negative	outgroup	negative	0.471579736568636
10	negative	outgroup	negative	0.400951821357297
10	positive	ingroup	positive	0.641595762941102
10	negative	outgroup	negative	0.504403065794121
10	negative	outgroup	negative	0.644362948350481
10	negative	outgroup	negative	0.46394950820545
10	negative	ingroup	negative	0.503799097010862
10	negative	outgroup	negative	0.626315564192769
10	negative	ingroup	positive	0.569281704690404
10	negative	ingroup	negative	0.492153207836741
10	negative	ingroup	negative	0.392418079695213
10	negative	outgroup	positive	0.671740391371828
10	positive	outgroup	positive	0.750143030626749
10	positive	outgroup	negative	0.386551098583551
10	positive	outgroup	positive	0.378868175180407
10	positive	outgroup	positive	0.421618067595802
10	negative	ingroup	positive	1.07802003320708
10	positive	outgroup	positive	0.792266725166351
10	negative	outgroup	positive	0.789382483737407
10	positive	ingroup	positive	0.39807804328759
10	positive	outgroup	negative	0.387277366817465
10	negative	ingroup	negative	0.603081970983162
10	negative	outgroup	negative	0.393278100183097
10	negative	outgroup	negative	0.434920535937273
10	positive	outgroup	positive	0.526497938025559
10	negative	outgroup	negative	0.720672737631817
10	positive	outgroup	positive	0.943822889949607
10	positive	outgroup	positive	0.47251732878515
10	positive	outgroup	positive	0.402999106356204
10	negative	outgroup	negative	0.410843813102117
10	positive	outgroup	positive	0.778044884223057
10	positive	ingroup	positive	0.407697328053495
10	positive	ingroup	positive	0.646715857032769
10	positive	ingroup	positive	0.355287941756132
10	positive	ingroup	negative	0.388313743048998
10	negative	outgroup	negative	0.405166859880203
10	negative	ingroup	negative	0.453609612904843
10	negative	outgroup	positive	0.911069346951965
10	positive	ingroup	positive	0.572321850112271
10	negative	ingroup	negative	0.492454905348616
10	negative	outgroup	negative	0.499238162717988
10	negative	ingroup	negative	0.590784241386664
10	negative	ingroup	negative	0.479570599858287
10	negative	ingroup	negative	0.530270185056446
10	negative	ingroup	negative	0.52295730161462
10	positive	outgroup	positive	0.636771463677992
10	negative	outgroup	negative	0.50608115282058
10	negative	ingroup	negative	0.953327763203861
10	positive	outgroup	positive	0.533534028925795
10	negative	ingroup	negative	0.439683967192114
10	negative	ingroup	negative	0.407991224974488
10	negative	outgroup	negative	0.429801806216711
10	positive	outgroup	positive	0.528930027269769
10	positive	ingroup	negative	0.552186204338925
10	positive	outgroup	negative	0.417781731010333
10	positive	outgroup	positive	0.375379143264667
10	negative	ingroup	positive	0.971656892278813
10	negative	outgroup	positive	0.895516070980076
10	positive	ingroup	positive	0.42754487693557
10	negative	outgroup	negative	0.520526899117365
10	negative	ingroup	positive	0.480821899041473
10	negative	ingroup	positive	0.514226128596973
10	positive	ingroup	positive	0.362214467283662
10	positive	ingroup	positive	0.775251067164797
10	positive	outgroup	positive	0.527078086277585
10	negative	ingroup	positive	0.568933339052934
10	negative	ingroup	negative	0.6170175361533
10	positive	outgroup	negative	0.592346013575925
10	positive	ingroup	positive	0.367681722023848
10	positive	outgroup	positive	0.77738998923109
10	positive	ingroup	positive	0.543317903070757
10	positive	outgroup	negative	0.353839506994534
10	positive	outgroup	negative	0.571925217727285
10	positive	outgroup	positive	0.682606596168329
10	positive	outgroup	negative	0.35957107532463
10	negative	ingroup	negative	0.564979401348556
10	negative	ingroup	positive	0.380616362366426
10	positive	ingroup	negative	0.409116267409734
10	negative	ingroup	negative	0.563310994177478
10	positive	outgroup	negative	0.358164397918823
10	negative	ingroup	positive	0.388949125736048
10	positive	outgroup	positive	0.690242050394886
10	positive	ingroup	positive	0.376128571876951
10	negative	ingroup	positive	0.406631629790102
10	positive	ingroup	positive	0.367568040004393
10	negative	ingroup	negative	0.405936320129922
10	positive	ingroup	positive	0.482936025442695
10	positive	outgroup	positive	0.789254738300632
10	negative	outgroup	negative	0.416900873193631
10	positive	ingroup	negative	0.605599434378064
10	positive	outgroup	positive	0.530349461579252
10	negative	ingroup	negative	0.464610272923438
10	positive	ingroup	positive	0.507637685275242
10	negative	outgroup	negative	0.574057444547009
10	positive	outgroup	positive	0.638477026442923
10	positive	outgroup	negative	0.379505609177922
10	negative	outgroup	negative	0.570403545115427
10	positive	ingroup	positive	0.450672341875035
10	negative	outgroup	negative	0.770251189387011
10	positive	outgroup	negative	0.481166512134194
10	negative	outgroup	negative	0.465857731110142
10	positive	ingroup	positive	0.501509822259801
10	positive	outgroup	negative	0.48494532980781
10	negative	ingroup	positive	0.67493348099195
10	positive	ingroup	positive	0.468591228602819
10	positive	ingroup	negative	0.45158214808832
10	negative	outgroup	negative	0.348587429525713
10	positive	ingroup	positive	0.468214026926082
10	positive	ingroup	negative	0.558611381138055
10	positive	outgroup	positive	0.649182884097853
10	negative	outgroup	negative	0.392770503358788
10	positive	outgroup	negative	0.445470832795471
10	negative	outgroup	positive	0.763377780014481
10	negative	ingroup	negative	1.09874419518299
10	positive	outgroup	negative	0.587527897620049
10	positive	outgroup	positive	0.586928892635263
10	positive	ingroup	positive	0.393540475293885
10	negative	outgroup	negative	0.412844186345672
10	negative	outgroup	positive	0.740942757931958
10	positive	ingroup	positive	0.350159684008436
10	positive	ingroup	positive	0.423527962048468
10	negative	outgroup	negative	0.475825021022488
10	negative	outgroup	negative	0.367152519547606
10	positive	outgroup	positive	0.652202114487072
10	negative	ingroup	negative	0.461135796754346
10	positive	outgroup	positive	0.513932033878748
10	positive	ingroup	positive	0.407543026608639
10	negative	outgroup	negative	0.411790334594392
10	negative	outgroup	positive	0.494049266519649
10	positive	outgroup	negative	0.409314177000591
10	positive	outgroup	positive	0.408668398891146
10	positive	ingroup	positive	0.39840771207523
10	positive	outgroup	positive	0.478690977608846
10	negative	outgroup	negative	0.429020701422449
10	positive	outgroup	negative	0.371200822931403
10	negative	outgroup	negative	0.406353917327723
10	positive	outgroup	negative	0.486398667017048
10	negative	ingroup	positive	0.377693696555864
10	positive	outgroup	positive	0.432299832865918
10	positive	ingroup	positive	0.530443358195096
10	positive	outgroup	positive	0.487376414344574
10	negative	outgroup	negative	0.829956349890909
10	positive	outgroup	positive	0.412014604384172
10	positive	outgroup	positive	0.459971729235806
10	negative	ingroup	negative	0.380338237829843
10	positive	outgroup	positive	0.794447280740672
10	negative	ingroup	positive	0.702536564079252
10	negative	outgroup	negative	0.389957732050538
10	negative	ingroup	negative	0.425521559178141
10	negative	outgroup	negative	0.385347911797967
10	positive	ingroup	positive	0.472767550872769
10	positive	outgroup	negative	0.595460175784223
10	positive	ingroup	negative	0.413555724415636
10	positive	outgroup	positive	0.400223946138748
10	positive	ingroup	positive	0.435978630780634
10	negative	ingroup	positive	0.491692589295673
10	negative	ingroup	positive	0.468987036239923
10	negative	outgroup	negative	0.502410674755801
10	positive	outgroup	negative	0.842814019786067
10	negative	ingroup	negative	1.18676340028975
10	positive	ingroup	positive	0.44389674875049
10	negative	ingroup	positive	0.387816265384216
10	positive	ingroup	negative	0.478978401805809
10	positive	outgroup	negative	0.661591302181168
10	negative	ingroup	positive	0.431815418547496
10	positive	ingroup	negative	0.522025913108411
10	negative	ingroup	negative	0.683531698764423
10	positive	ingroup	positive	0.667953897465384
10	positive	outgroup	positive	0.562497966442729
10	negative	outgroup	negative	0.41414221172642
10	positive	ingroup	positive	0.372339993175977
10	positive	outgroup	negative	0.373385643162362
10	negative	outgroup	negative	0.487217350308349
10	negative	ingroup	negative	0.802783311235439
10	positive	outgroup	positive	0.416140384290738
10	negative	ingroup	negative	0.41304944073865
10	negative	outgroup	negative	0.429447757159724
10	negative	ingroup	positive	0.449986442173502
10	negative	ingroup	positive	0.494420048781556
10	negative	ingroup	negative	0.38183554689366
10	negative	ingroup	positive	0.362292606657466
10	negative	ingroup	negative	0.408712889709722
10	positive	ingroup	negative	0.545200386663762
10	negative	outgroup	negative	1.11911262406988
10	positive	outgroup	negative	0.409701256579396
10	positive	ingroup	negative	0.637853461627715
10	negative	outgroup	negative	0.74629746433053
10	positive	outgroup	positive	1.1525360606927
10	positive	ingroup	positive	0.409083075592195
10	positive	outgroup	negative	0.529239201423381
10	positive	ingroup	negative	0.4465295827518
10	negative	outgroup	negative	0.475429990881878
10	negative	outgroup	negative	0.54722544699963
10	positive	outgroup	positive	0.430368011980725
10	positive	ingroup	positive	0.465822301019626
10	negative	ingroup	positive	0.446920670318361
10	negative	outgroup	negative	0.542528563821293
10	positive	ingroup	negative	0.572995533823347
10	positive	ingroup	positive	0.471274649364084
10	positive	ingroup	positive	0.729640415059731
10	negative	ingroup	positive	0.728087214139639
10	positive	ingroup	positive	0.43760474080549
10	negative	outgroup	positive	0.604849099908872
10	negative	ingroup	negative	0.416511524861732
10	negative	outgroup	negative	0.361506739410343
10	negative	outgroup	negative	0.424809258205365
10	positive	ingroup	positive	0.434536015463522
10	negative	outgroup	negative	0.433516867752453
10	negative	ingroup	positive	0.898880460165819
10	positive	ingroup	positive	0.453707560925471
10	positive	outgroup	positive	0.570838748096914
10	positive	ingroup	positive	0.478927109991632
10	positive	ingroup	negative	0.422220970823351
10	negative	outgroup	negative	0.484270703418699
10	negative	ingroup	negative	0.743423741567268
10	positive	outgroup	negative	0.41167128970887
10	positive	outgroup	positive	0.447043396676312
10	positive	outgroup	negative	0.39927704291352
10	positive	outgroup	positive	0.515242692829812
10	positive	ingroup	positive	0.430416273093569
10	positive	ingroup	positive	0.391152046481542
10	negative	outgroup	positive	1.01378298406618
10	positive	outgroup	positive	0.777693522933878
10	negative	outgroup	negative	0.351292593141009
10	negative	ingroup	negative	0.691304311912376
10	negative	outgroup	negative	0.775922154091094
10	positive	ingroup	positive	0.37144758891585
10	negative	ingroup	negative	0.776946551730394
10	negative	ingroup	positive	0.452557400783135
10	negative	outgroup	positive	0.549376425878585
10	negative	ingroup	positive	0.371027111407781
10	positive	ingroup	negative	0.576102831094015
10	negative	ingroup	negative	0.53853161732712
10	positive	ingroup	positive	1.05034865243522
10	positive	ingroup	positive	0.524241252132581
10	negative	ingroup	negative	0.580094631862095
10	negative	ingroup	positive	0.713330171043634
10	negative	ingroup	positive	0.387480850833928
10	positive	outgroup	negative	0.753546526720838
10	positive	ingroup	positive	0.46128114201241
10	negative	outgroup	negative	0.425708133837182
10	negative	ingroup	negative	0.385280745713961
10	positive	outgroup	negative	0.635360299391872
10	negative	outgroup	negative	0.424546332636702
10	positive	outgroup	positive	0.412247622944023
10	negative	ingroup	negative	0.877503830369764
10	positive	ingroup	positive	0.635160788632051
10	negative	outgroup	negative	0.924134469045735
10	negative	outgroup	negative	0.453931103018593
10	negative	outgroup	negative	0.501429111488608
10	positive	outgroup	positive	0.485086076099845
10	positive	outgroup	positive	0.369755712042649
10	positive	outgroup	positive	0.371349363990017
10	positive	outgroup	negative	0.496377653945983
10	negative	outgroup	negative	0.437564838083983
10	negative	ingroup	positive	0.571787595418668
10	negative	ingroup	negative	0.45374807422544
10	negative	ingroup	negative	0.442614562176126
10	positive	ingroup	positive	0.419769239958431
10	negative	outgroup	negative	0.659492341233379
10	negative	outgroup	negative	0.376376053142064
10	negative	outgroup	negative	1.14230278155097
10	positive	outgroup	positive	0.782515230191102
10	positive	ingroup	positive	0.600427095594061
10	positive	outgroup	positive	0.524396911278459
10	negative	outgroup	negative	0.462214812885457
10	positive	outgroup	negative	0.464766330382266
10	negative	ingroup	negative	0.425661043553336
10	negative	ingroup	positive	0.354486216945788
10	positive	ingroup	positive	0.465099033080204
10	negative	outgroup	negative	0.567993730116384
10	negative	outgroup	negative	0.408726875865426
10	negative	ingroup	positive	0.418753191150517
10	negative	outgroup	negative	0.398296076217283
10	positive	outgroup	positive	0.424810848497411
10	positive	ingroup	positive	0.359505240612387
10	positive	outgroup	negative	0.496697363930396
10	positive	ingroup	positive	0.430654310760463
10	negative	outgroup	negative	0.408266128317998
10	negative	outgroup	negative	0.389657100125678
10	positive	outgroup	negative	0.77980954678781
10	positive	outgroup	positive	0.600118535903262
10	negative	outgroup	negative	0.419544477468286
10	negative	outgroup	positive	0.5558186326189
10	negative	outgroup	negative	0.400039066721465
10	positive	ingroup	positive	0.490500044974085
10	negative	ingroup	negative	0.565055824369164
10	negative	ingroup	positive	0.456255030991451
10	negative	outgroup	negative	0.413724218833498
10	negative	outgroup	negative	0.451528792933414
10	negative	outgroup	positive	0.649824768460221
10	positive	ingroup	positive	0.621270840639979
10	negative	outgroup	negative	0.840795837428177
10	negative	ingroup	negative	0.560732683070861
10	positive	outgroup	negative	0.508278208337721
10	negative	ingroup	negative	0.477783042856893
10	negative	ingroup	negative	0.412663232782408
10	positive	ingroup	positive	0.560581666038126
10	positive	outgroup	negative	0.513237224087246
10	negative	ingroup	positive	0.499756755040745
10	negative	outgroup	negative	0.624497004861215
10	positive	outgroup	positive	0.401350276056207
10	positive	ingroup	positive	0.451896697407882
10	positive	ingroup	positive	0.741232856375343
10	negative	ingroup	positive	0.438474471966185
11	positive	outgroup	positive	1.73002306492828
11	negative	ingroup	negative	0.791082377543624
11	positive	outgroup	positive	0.741350270693564
11	negative	ingroup	negative	0.82434321479586
11	negative	outgroup	negative	0.689123319724303
11	negative	ingroup	positive	0.739326280856059
11	positive	outgroup	positive	1.10735996262817
11	positive	outgroup	negative	0.852375333143783
11	negative	outgroup	negative	0.766895406151625
11	positive	outgroup	positive	0.988773477083399
11	negative	outgroup	negative	0.803876280556976
11	negative	outgroup	negative	0.679368635576808
11	negative	outgroup	negative	0.71076698614233
11	negative	outgroup	negative	0.72214328305223
11	negative	outgroup	negative	0.714895234963566
11	negative	ingroup	negative	0.878291975672012
11	positive	outgroup	positive	1.1227965605636
11	negative	outgroup	negative	1.18745098383888
11	positive	outgroup	positive	1.2684292302291
11	positive	ingroup	positive	0.70408681524827
11	negative	outgroup	negative	0.689503920279159
11	positive	ingroup	negative	0.808660924463827
11	negative	ingroup	negative	0.785318998623652
11	negative	outgroup	negative	0.674280000705788
11	positive	ingroup	positive	0.855754002256124
11	positive	outgroup	positive	1.81440921844923
11	negative	ingroup	negative	0.912208494695141
11	negative	ingroup	negative	0.85048787288796
11	positive	outgroup	positive	1.03596461138968
11	negative	outgroup	negative	0.891935261153299
11	positive	outgroup	negative	0.997987069434228
11	negative	outgroup	negative	1.00999629965384
11	positive	ingroup	positive	0.701415382238215
11	negative	outgroup	negative	0.755536791728766
11	positive	outgroup	negative	0.819439006274946
11	negative	ingroup	negative	0.892088128859243
11	negative	outgroup	negative	1.21628906702798
11	negative	ingroup	negative	0.821282408778374
11	negative	outgroup	negative	0.743530764639649
11	positive	ingroup	positive	0.699009218913775
11	positive	outgroup	negative	0.717887758116411
11	negative	outgroup	negative	1.28193800083395
11	negative	outgroup	positive	1.30419712241164
11	negative	ingroup	positive	0.84466906669977
11	negative	outgroup	negative	0.713612947904143
11	positive	outgroup	positive	1.14217612087673
11	positive	outgroup	negative	0.719104088291383
11	positive	outgroup	positive	0.758765061538392
11	negative	ingroup	positive	0.798628415529232
11	positive	outgroup	positive	0.944499018892763
11	positive	outgroup	positive	0.82376822443472
11	negative	ingroup	negative	0.833759761734019
11	positive	ingroup	positive	0.82113853390733
11	negative	ingroup	negative	0.915145429943927
11	positive	ingroup	positive	0.93616061369875
11	negative	outgroup	negative	0.742953074967658
11	positive	outgroup	negative	0.770082661257924
11	negative	outgroup	negative	0.773320413793132
11	negative	ingroup	negative	1.2491312197998
11	positive	ingroup	positive	0.778649229236313
11	positive	ingroup	positive	1.01659620510959
11	positive	outgroup	positive	0.883575832934794
11	positive	ingroup	positive	0.97701486275944
11	positive	outgroup	negative	0.968823660237287
11	negative	outgroup	negative	0.752142262701499
11	negative	ingroup	negative	1.09461722636492
11	negative	ingroup	negative	0.810890331845373
11	positive	outgroup	positive	0.943295131750734
11	positive	ingroup	positive	0.702874680673639
11	positive	outgroup	negative	0.658012583249203
11	positive	outgroup	negative	0.711248549499734
11	negative	outgroup	negative	0.762347273610414
11	positive	outgroup	positive	0.752308476666601
11	negative	outgroup	negative	0.830697774980662
11	positive	ingroup	positive	1.01901494393238
11	positive	ingroup	negative	0.720092429903548
11	positive	outgroup	negative	0.684745866973356
11	positive	ingroup	positive	0.966798727758406
11	positive	ingroup	positive	2.01835846915372
11	negative	outgroup	negative	0.854922469455665
11	positive	ingroup	negative	1.26685128816261
11	positive	ingroup	positive	0.692437626975608
11	positive	ingroup	positive	0.926126537122246
11	positive	ingroup	positive	0.71916805333729
11	positive	outgroup	negative	0.686803006017644
11	negative	ingroup	negative	0.911977491045202
11	positive	ingroup	positive	0.729767869562146
11	negative	ingroup	negative	0.808458160879152
11	negative	ingroup	negative	0.745357955162315
11	positive	ingroup	positive	0.807172876512392
11	positive	ingroup	positive	0.684340201410035
11	positive	outgroup	positive	0.863482596784819
11	positive	outgroup	positive	0.771919642080058
11	positive	ingroup	positive	0.986597536556994
11	positive	ingroup	positive	0.730119421854921
11	negative	ingroup	negative	0.805903696244842
11	positive	outgroup	negative	0.694850754085368
11	positive	outgroup	positive	1.08681462570532
11	positive	outgroup	positive	1.04326711922955
11	positive	outgroup	negative	0.808790861046519
11	positive	outgroup	negative	0.883174873088771
11	positive	outgroup	positive	1.18152677038429
11	negative	ingroup	negative	0.757026570152913
11	negative	outgroup	negative	0.817529008838434
11	positive	ingroup	positive	0.752240559700627
11	negative	ingroup	negative	1.22134761203275
11	negative	outgroup	negative	0.682021831751964
11	negative	outgroup	negative	0.675694427534864
11	positive	ingroup	positive	0.738364927750739
11	negative	ingroup	positive	1.07580850045681
11	negative	outgroup	negative	1.10547734432081
11	negative	ingroup	positive	0.817618549809945
11	negative	outgroup	negative	0.70959065798667
11	negative	outgroup	negative	1.1025296349344
11	positive	ingroup	positive	0.866339297506746
11	positive	ingroup	negative	1.17542490209565
11	positive	ingroup	positive	0.929102457115906
11	negative	ingroup	negative	0.754479672907473
11	negative	outgroup	negative	0.754287460012881
11	negative	ingroup	positive	0.735526907852063
11	negative	ingroup	negative	0.795667438830132
11	negative	ingroup	positive	1.02787190005075
11	negative	outgroup	negative	0.767555017375744
11	negative	outgroup	negative	0.840334905460732
11	positive	ingroup	positive	1.02961140989564
11	negative	outgroup	negative	0.678725639552695
11	negative	outgroup	negative	0.780004823432896
11	negative	outgroup	negative	0.672837133090496
11	positive	ingroup	positive	0.694263574110219
11	negative	ingroup	positive	0.696732127176425
11	negative	ingroup	negative	0.787081387833275
11	positive	ingroup	positive	1.25289442843632
11	negative	ingroup	positive	0.919878786915343
11	negative	outgroup	negative	0.985716850900248
11	positive	ingroup	positive	0.808551389966433
11	negative	ingroup	negative	0.827921973074115
11	negative	ingroup	positive	0.896059687523414
11	positive	outgroup	negative	0.683851942999858
11	negative	ingroup	negative	1.14397207764144
11	negative	ingroup	negative	0.953032225013114
11	positive	ingroup	positive	0.778769434478475
11	negative	outgroup	negative	1.0877634949499
11	positive	ingroup	positive	0.758432062948803
11	negative	ingroup	negative	1.14599645078143
11	negative	outgroup	negative	0.728305277172724
11	negative	ingroup	negative	0.876861234443992
11	positive	ingroup	positive	0.760207954165622
11	positive	ingroup	positive	1.00007423615726
11	negative	outgroup	negative	0.685833946298818
11	negative	ingroup	negative	1.09213487062372
11	positive	ingroup	positive	0.876379575012751
11	positive	ingroup	positive	0.724414101069178
11	negative	ingroup	negative	0.930723659713863
11	negative	outgroup	negative	0.795109156317891
11	negative	ingroup	negative	0.720851655572327
11	positive	outgroup	positive	0.716983672925422
11	negative	outgroup	positive	1.21925807838022
11	negative	outgroup	negative	0.657032669103937
11	positive	outgroup	positive	1.29604210087693
11	negative	ingroup	negative	0.928263726642901
11	negative	ingroup	negative	1.05821883873855
11	positive	ingroup	positive	0.701415524092228
11	negative	outgroup	negative	1.18955302447789
11	negative	outgroup	positive	0.752250802730903
11	positive	ingroup	positive	0.960075988123648
11	negative	ingroup	negative	0.851179930459727
11	positive	outgroup	positive	0.794639952389497
11	negative	outgroup	negative	0.652115261502882
11	negative	ingroup	negative	0.897584494138389
11	negative	outgroup	negative	0.700122506308497
11	negative	outgroup	negative	0.989031402157492
11	positive	ingroup	positive	0.704590270927236
11	negative	outgroup	negative	0.694532523508602
11	negative	ingroup	negative	0.986815682141808
11	negative	outgroup	negative	0.836949873147456
11	positive	ingroup	positive	0.953272666843276
11	positive	outgroup	positive	1.02083911116038
11	negative	outgroup	negative	0.697111161817195
11	positive	outgroup	negative	0.856244587467044
11	positive	ingroup	positive	0.747499026019102
11	positive	outgroup	positive	1.17737329447759
11	negative	ingroup	positive	0.688366903565103
11	positive	outgroup	positive	0.793188338442818
11	negative	ingroup	negative	0.771543048531761
11	positive	ingroup	positive	0.890717212390333
11	positive	ingroup	positive	0.717747051354056
11	negative	outgroup	negative	0.786782679579439
11	positive	ingroup	positive	0.730930603770272
11	positive	ingroup	positive	0.723936046155339
11	positive	ingroup	positive	1.35883106899139
11	negative	ingroup	negative	0.776869169679937
11	positive	ingroup	positive	0.851975597218892
11	positive	outgroup	positive	1.12876669982407
11	negative	ingroup	negative	0.811394802548661
11	positive	ingroup	positive	0.729034901082788
11	negative	ingroup	negative	0.74771679548567
11	negative	outgroup	negative	0.93104480577692
11	positive	outgroup	positive	0.750051458978471
11	negative	ingroup	negative	1.33653455937822
11	negative	outgroup	negative	0.731711977588554
11	negative	outgroup	positive	1.21362376701087
11	negative	ingroup	negative	1.30446526108128
11	negative	ingroup	negative	0.923804499378409
11	negative	outgroup	negative	0.755737531486237
11	positive	outgroup	positive	0.813957016861496
11	positive	ingroup	positive	0.744049548568861
11	positive	outgroup	positive	0.782110415166547
11	positive	outgroup	positive	1.12480609179286
11	positive	outgroup	positive	1.16420958896509
11	negative	ingroup	negative	0.743816063117348
11	positive	ingroup	positive	0.814625118582928
11	positive	outgroup	negative	0.653097342737176
11	positive	outgroup	positive	1.04427378710195
11	positive	outgroup	positive	0.934490919870774
11	positive	ingroup	positive	0.684761289028198
11	positive	outgroup	negative	0.799683922609611
11	positive	ingroup	positive	0.747659071405819
11	positive	outgroup	negative	0.886322083147894
11	positive	ingroup	positive	0.939775740444053
11	negative	ingroup	negative	0.733813239185196
11	negative	ingroup	negative	1.00386916424131
11	negative	outgroup	negative	0.782782495658809
11	positive	ingroup	positive	0.884891314058157
11	negative	outgroup	negative	0.821720631457078
11	positive	outgroup	negative	0.750648579807724
11	positive	ingroup	positive	0.807881684095552
11	positive	ingroup	positive	1.04771240688494
11	positive	outgroup	negative	1.12531133122313
11	positive	outgroup	positive	0.886371739734879
11	negative	ingroup	negative	0.752818302455675
11	positive	ingroup	positive	1.12697862566305
11	positive	ingroup	negative	0.901933836722989
11	negative	ingroup	negative	0.975609605554214
11	positive	outgroup	positive	0.946743145717395
11	negative	ingroup	negative	0.753729432463091
11	positive	outgroup	positive	1.24377729109031
11	negative	ingroup	negative	1.05322607750918
11	positive	ingroup	positive	0.734638727037836
11	negative	outgroup	negative	0.689219134424329
11	negative	ingroup	positive	0.672793500552288
11	positive	outgroup	positive	1.26500109071741
11	positive	outgroup	positive	0.886194352327406
11	positive	outgroup	positive	1.00172601880549
11	positive	ingroup	positive	0.782151907681293
11	positive	outgroup	positive	1.39976941027986
11	positive	outgroup	negative	0.697870116039392
11	negative	ingroup	negative	0.980985538081826
11	positive	ingroup	positive	0.684215754536479
11	negative	ingroup	negative	0.837289963333858
11	negative	outgroup	negative	0.695324820170978
11	negative	ingroup	negative	0.967069081173984
11	negative	outgroup	negative	0.67752895458185
11	negative	outgroup	negative	0.90219792339347
11	negative	outgroup	negative	0.753979276641284
11	positive	outgroup	positive	0.697124002825524
11	positive	outgroup	positive	1.30423505001921
11	positive	outgroup	positive	0.764541485468615
11	negative	outgroup	negative	0.673701483521131
11	negative	ingroup	negative	0.80381914325143
11	positive	ingroup	positive	0.782136679503262
11	positive	ingroup	positive	0.708855856868512
11	negative	ingroup	positive	0.75003257151072
11	positive	outgroup	negative	0.940365694903875
11	negative	ingroup	positive	0.697881268771357
11	negative	ingroup	negative	0.699814202260719
11	negative	ingroup	negative	0.794572218068659
11	positive	ingroup	positive	0.68118595185684
11	positive	outgroup	positive	1.22989537839395
11	positive	ingroup	negative	0.750244572734754
11	positive	ingroup	positive	0.756845519862706
11	negative	ingroup	negative	0.942038638916561
11	positive	ingroup	positive	0.870926780377092
11	negative	ingroup	positive	0.997576649977537
11	negative	outgroup	negative	0.681907237884807
11	negative	outgroup	negative	0.764725793891746
11	negative	outgroup	negative	0.872748276766916
11	negative	ingroup	negative	1.06529451272547
11	negative	outgroup	negative	0.702992706944953
11	negative	outgroup	negative	0.979936862281591
11	positive	ingroup	positive	0.825388251286163
11	positive	outgroup	negative	0.723312492023433
11	negative	outgroup	negative	0.716528746794004
11	negative	ingroup	negative	0.731877566683498
11	positive	outgroup	negative	0.93754201545436
11	positive	outgroup	positive	0.911116017568418
11	positive	ingroup	positive	0.905582769423917
11	negative	outgroup	negative	0.666603567406572
11	positive	outgroup	negative	0.725013683917058
11	positive	ingroup	positive	1.04010080326315
11	positive	ingroup	positive	0.787242888530615
11	negative	ingroup	positive	0.693602240933857
11	negative	ingroup	positive	0.70386535334986
11	positive	ingroup	positive	0.922153270735532
11	negative	outgroup	negative	0.682881802334557
11	negative	outgroup	negative	1.05256184054512
11	negative	outgroup	negative	1.03676072376348
11	positive	outgroup	positive	0.979525089018516
11	positive	ingroup	negative	0.741549998935936
11	positive	outgroup	negative	0.733174191768394
11	negative	outgroup	negative	0.857314019299106
11	negative	outgroup	negative	0.662785220555162
11	positive	ingroup	positive	0.777328551941164
11	negative	ingroup	negative	0.851741730115878
11	negative	ingroup	negative	1.25158129893325
11	negative	ingroup	negative	0.879482729605518
11	negative	outgroup	negative	0.706167712218675
11	positive	outgroup	negative	0.66695701143291
11	positive	outgroup	negative	0.684555859385383
